0.0,6749586.0633,-0.0604956688865,1.56991170191
0.12768259272,6749229.01675,-0.864671508683,1.55532017128
0.957612315193,6747953.23763,0.198580180727,1.45186899736
1.21297287056,6747219.69175,-1.40458513806,1.41705993819
1.72369090281,6746315.97438,-1.46491193491,1.34364059668
1.97904817155,6745913.04073,0.0783649836319,1.30506967096
2.1705656019,6745259.71841,-1.1189995325,1.27536824408
2.74511502357,6744190.90987,-1.56193396013,1.18282550391
2.93663035892,6743810.08416,0.387857428976,1.15091139428
3.95803430583,6741266.81214,0.349329347424,0.976419591161
4.14954473404,6740508.57856,-0.827679374128,0.943784349818
4.91557821771,6738739.28571,0.783501167127,0.819737642783
5.10708450247,6737967.40309,-0.373330437887,0.791634505338
5.93693399336,6736075.50322,0.957031722801,0.697108507663
6.12843496539,6735390.77062,-0.171802534856,0.684269303224
7.02209440991,6733452.13859,0.881095080522,0.688532694844
7.08592633111,6733191.48926,0.507892586097,0.693344441881
